형태소,품사,분류,카운트,상대빈도,시각화용,,,
Great,Alpha,교촌 후,1,0.00143%,Great ,,,
Great,Alpha,교촌 후,1,0.00143%,Great ,,,
Great,Alpha,교촌 후,1,0.00143%,Great ,,,
Gregoria,Alpha,교촌 후,1,0.00143%,Gregoria ,,,
Grilled,Alpha,교촌 후,1,0.00143%,Grilled ,,,
Groundoffop,Alpha,교촌 후,1,0.00143%,Groundoffop ,,,
Grubbs,Alpha,교촌 후,1,0.00143%,Grubbs ,,,
Guadalupe,Alpha,교촌 후,1,0.00143%,Guadalupe ,,,
Guimar,Alpha,교촌 후,1,0.00143%,Guimar ,,,
Gulf,Alpha,교촌 후,1,0.00143%,Gulf ,,,
Gum,Alpha,교촌 후,1,0.00143%,Gum ,,,
Gum,Alpha,교촌 후,1,0.00143%,Gum ,,,
Gumun,Alpha,교촌 후,1,0.00143%,Gumun ,,,
Gumun,Alpha,교촌 후,1,0.00143%,Gumun ,,,
Gwenag,Alpha,교촌 후,1,0.00143%,Gwenag ,,,
Gwiyeobda,Alpha,교촌 후,1,0.00143%,Gwiyeobda ,,,
Gwiyeobda,Alpha,교촌 후,1,0.00143%,Gwiyeobda ,,,
H,Alpha,교촌 후,1,0.00143%,H ,,,
H,Alpha,교촌 후,1,0.00143%,H ,,,
H,Alpha,교촌 후,1,0.00143%,H ,,,
H,Alpha,교촌 후,1,0.00143%,H ,,,
H,Alpha,교촌 후,1,0.00143%,H ,,,
H,Alpha,교촌 후,1,0.00143%,H ,,,
H,Alpha,교촌 후,1,0.00143%,H ,,,
H,Alpha,교촌 후,1,0.00143%,H ,,,
HAHA,Alpha,교촌 후,1,0.00143%,HAHA ,,,
HAHA,Alpha,교촌 후,1,0.00143%,HAHA ,,,
HAHA,Alpha,교촌 후,1,0.00143%,HAHA ,,,
HAHA,Alpha,교촌 후,1,0.00143%,HAHA ,,,
HAHAHAHA,Alpha,교촌 후,1,0.00143%,HAHAHAHA ,,,
HAHAHAHA,Alpha,교촌 후,1,0.00143%,HAHAHAHA ,,,
HAHAHAHA,Alpha,교촌 후,1,0.00143%,HAHAHAHA ,,,
HAHAHAHA,Alpha,교촌 후,1,0.00143%,HAHAHAHA ,,,
HAMNI,Alpha,교촌 후,1,0.00143%,HAMNI ,,,
HAMZY,Alpha,교촌 후,1,0.00143%,HAMZY ,,,
HANSOME,Alpha,교촌 후,1,0.00143%,HANSOME ,,,
HANSOME,Alpha,교촌 후,1,0.00143%,HANSOME ,,,
HANSOME,Alpha,교촌 후,2,0.00143%,HANSOME HANSOME ,,,
HASH,Alpha,교촌 후,1,0.00143%,HASH ,,,
HAYUK,Alpha,교촌 후,1,0.00143%,HAYUK ,,,
HAYUK,Alpha,교촌 후,1,0.00143%,HAYUK ,,,
HAZRA,Alpha,교촌 후,1,0.00143%,HAZRA ,,,
HELPER,Alpha,교촌 후,1,0.00143%,HELPER ,,,
HOT,Alpha,교촌 후,2,0.00143%,HOT HOT ,,,
HOT,Alpha,교촌 후,1,0.00143%,HOT ,,,
HOT,Alpha,교촌 후,2,0.00143%,HOT HOT ,,,
HOT,Alpha,교촌 후,1,0.00143%,HOT ,,,
HUHU,Alpha,교촌 후,1,0.00143%,HUHU ,,,
HUHU,Alpha,교촌 후,1,0.00143%,HUHU ,,,
HUNGRY,Alpha,교촌 후,1,0.00143%,HUNGRY ,,,
HUNGRY,Alpha,교촌 후,1,0.00143%,HUNGRY ,,,
HUNGRY,Alpha,교촌 후,1,0.00143%,HUNGRY ,,,
HUNGRY,Alpha,교촌 후,1,0.00143%,HUNGRY ,,,
Habiba,Alpha,교촌 후,1,0.00143%,Habiba ,,,
Hac,Alpha,교촌 후,1,0.00143%,Hac ,,,
Haciendo,Alpha,교촌 후,1,0.00143%,Haciendo ,,,
Hada,Alpha,교촌 후,1,0.00143%,Hada ,,,
Hafiz,Alpha,교촌 후,2,0.00143%,Hafiz Hafiz ,,,
Hai,Alpha,교촌 후,1,0.00143%,Hai ,,,
Hai,Alpha,교촌 후,1,0.00143%,Hai ,,,
Haikal,Alpha,교촌 후,1,0.00143%,Haikal ,,,
Hallo,Alpha,교촌 후,1,0.00143%,Hallo ,,,
Hallo,Alpha,교촌 후,1,0.00143%,Hallo ,,,
Hambre,Alpha,교촌 후,1,0.00143%,Hambre ,,,
Hambre,Alpha,교촌 후,1,0.00143%,Hambre ,,,
Hamdiye,Alpha,교촌 후,1,0.00143%,Hamdiye ,,,
Hamilton,Alpha,교촌 후,1,0.00143%,Hamilton ,,,
Hamzy,Alpha,교촌 후,3,0.00143%,Hamzy Hamzy Hamzy ,,,
Han,Alpha,교촌 후,1,0.00143%,Han ,,,
Handerfild,Alpha,교촌 후,1,0.00143%,Handerfild ,,,
Hands,Alpha,교촌 후,1,0.00143%,Hands ,,,
Hands,Alpha,교촌 후,1,0.00143%,Hands ,,,
Hanea,Alpha,교촌 후,1,0.00143%,Hanea ,,,
Happy,Alpha,교촌 후,1,0.00143%,Happy ,,,
Happy,Alpha,교촌 후,1,0.00143%,Happy ,,,
Happy,Alpha,교촌 후,1,0.00143%,Happy ,,,
Harry,Alpha,교촌 후,1,0.00143%,Harry ,,,
Harry,Alpha,교촌 후,1,0.00143%,Harry ,,,
Harshita,Alpha,교촌 후,3,0.00143%,Harshita Harshita Harshita ,,,
Hasa,Alpha,교촌 후,1,0.00143%,Hasa ,,,
Hash,Alpha,교촌 후,1,0.00143%,Hash ,,,
Hassan,Alpha,교촌 후,1,0.00143%,Hassan ,,,
Haven,Alpha,교촌 후,1,0.00143%,Haven ,,,
Haven,Alpha,교촌 후,1,0.00143%,Haven ,,,
Hay,Alpha,교촌 후,1,0.00143%,Hay ,,,
Hay,Alpha,교촌 후,1,0.00143%,Hay ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
He,Alpha,교촌 후,1,0.00143%,He ,,,
Heart,Alpha,교촌 후,1,0.00143%,Heart ,,,
Heartlyn,Alpha,교촌 후,1,0.00143%,Heartlyn ,,,
Heather,Alpha,교촌 후,1,0.00143%,Heather ,,,
Heaven,Alpha,교촌 후,1,0.00143%,Heaven ,,,
Hee,Alpha,교촌 후,1,0.00143%,Hee ,,,
Hel,Alpha,교촌 후,1,0.00143%,Hel ,,,
Hel,Alpha,교촌 후,1,0.00143%,Hel ,,,
Hello,Alpha,교촌 후,1,0.00143%,Hello ,,,
Hello,Alpha,교촌 후,1,0.00143%,Hello ,,,
Hello,Alpha,교촌 후,1,0.00143%,Hello ,,,
Hello,Alpha,교촌 후,1,0.00143%,Hello ,,,
Hello,Alpha,교촌 후,1,0.00143%,Hello ,,,
Hello,Alpha,교촌 후,1,0.00143%,Hello ,,,
Hello,Alpha,교촌 후,1,0.00143%,Hello ,,,
Hello,Alpha,교촌 후,1,0.00143%,Hello ,,,
Hello,Alpha,교촌 후,1,0.00143%,Hello ,,,
Hello,Alpha,교촌 후,1,0.00143%,Hello ,,,
Hendri,Alpha,교촌 후,1,0.00143%,Hendri ,,,
Henzul,Alpha,교촌 후,2,0.00143%,Henzul Henzul ,,,
Here,Alpha,교촌 후,1,0.00143%,Here ,,,
Here,Alpha,교촌 후,1,0.00143%,Here ,,,
Herlyn,Alpha,교촌 후,1,0.00143%,Herlyn ,,,
Hermoso,Alpha,교촌 후,1,0.00143%,Hermoso ,,,
Hermoso,Alpha,교촌 후,1,0.00143%,Hermoso ,,,
Hern,Alpha,교촌 후,1,0.00143%,Hern ,,,
Hern,Alpha,교촌 후,1,0.00143%,Hern ,,,
Hernandez,Alpha,교촌 후,2,0.00143%,Hernandez Hernandez ,,,
Hevi,Alpha,교촌 후,1,0.00143%,Hevi ,,,
Hey,Alpha,교촌 후,1,0.00143%,Hey ,,,
Hey,Alpha,교촌 후,1,0.00143%,Hey ,,,
Hey,Alpha,교촌 후,1,0.00143%,Hey ,,,
Hey,Alpha,교촌 후,1,0.00143%,Hey ,,,
Hey,Alpha,교촌 후,1,0.00143%,Hey ,,,
Hey,Alpha,교촌 후,1,0.00143%,Hey ,,,
Hey,Alpha,교촌 후,1,0.00143%,Hey ,,,
Heyy,Alpha,교촌 후,1,0.00143%,Heyy ,,,
Heyy,Alpha,교촌 후,1,0.00143%,Heyy ,,,
Hhhh,Alpha,교촌 후,1,0.00143%,Hhhh ,,,
Hhhh,Alpha,교촌 후,1,0.00143%,Hhhh ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hi,Alpha,교촌 후,2,0.00143%,Hi Hi ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hi,Alpha,교촌 후,1,0.00143%,Hi ,,,
Hii,Alpha,교촌 후,1,0.00143%,Hii ,,,
Hii,Alpha,교촌 후,1,0.00143%,Hii ,,,
Hiiii,Alpha,교촌 후,1,0.00143%,Hiiii ,,,
Hiiii,Alpha,교촌 후,1,0.00143%,Hiiii ,,,
Hilonggo,Alpha,교촌 후,1,0.00143%,Hilonggo ,,,
Him,Alpha,교촌 후,1,0.00143%,Him ,,,
Him,Alpha,교촌 후,1,0.00143%,Him ,,,
Him,Alpha,교촌 후,1,0.00143%,Him ,,,
Him,Alpha,교촌 후,1,0.00143%,Him ,,,
Him,Alpha,교촌 후,1,0.00143%,Him ,,,
Him,Alpha,교촌 후,1,0.00143%,Him ,,,
Hime,Alpha,교촌 후,1,0.00143%,Hime ,,,
His,Alpha,교촌 후,1,0.00143%,His ,,,
His,Alpha,교촌 후,1,0.00143%,His ,,,
His,Alpha,교촌 후,1,0.00143%,His ,,,
His,Alpha,교촌 후,1,0.00143%,His ,,,
His,Alpha,교촌 후,1,0.00143%,His ,,,
His,Alpha,교촌 후,1,0.00143%,His ,,,
Historical,Alpha,교촌 후,1,0.00143%,Historical ,,,
Historical,Alpha,교촌 후,1,0.00143%,Historical ,,,
Hl,Alpha,교촌 후,1,0.00143%,Hl ,,,
Hl,Alpha,교촌 후,1,0.00143%,Hl ,,,
Ho,Alpha,교촌 후,1,0.00143%,Ho ,,,
Ho,Alpha,교촌 후,1,0.00143%,Ho ,,,
Hoai,Alpha,교촌 후,1,0.00143%,Hoai ,,,
Hola,Alpha,교촌 후,1,0.00143%,Hola ,,,
Hola,Alpha,교촌 후,1,0.00143%,Hola ,,,
Hola,Alpha,교촌 후,1,0.00143%,Hola ,,,
Hola,Alpha,교촌 후,1,0.00143%,Hola ,,,
Home,Alpha,교촌 후,1,0.00143%,Home ,,,
Honey,Alpha,교촌 후,1,0.00143%,Honey ,,,
Hoor,Alpha,교촌 후,1,0.00143%,Hoor ,,,
Hot,Alpha,교촌 후,1,0.00143%,Hot ,,,
Hot,Alpha,교촌 후,1,0.00143%,Hot ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
How,Alpha,교촌 후,1,0.00143%,How ,,,
Huda,Alpha,교촌 후,1,0.00143%,Huda ,,,
Hui,Alpha,교촌 후,1,0.00143%,Hui ,,,
Hulleza,Alpha,교촌 후,3,0.00143%,Hulleza Hulleza Hulleza ,,,
Hungry,Alpha,교촌 후,1,0.00143%,Hungry ,,,
Hungry,Alpha,교촌 후,1,0.00143%,Hungry ,,,
Hungry,Alpha,교촌 후,1,0.00143%,Hungry ,,,
Hungry,Alpha,교촌 후,1,0.00143%,Hungry ,,,
Hunkin,Alpha,교촌 후,1,0.00143%,Hunkin ,,,
Hunter,Alpha,교촌 후,1,0.00143%,Hunter ,,,
Huoy,Alpha,교촌 후,1,0.00143%,Huoy ,,,
Huuummm,Alpha,교촌 후,1,0.00143%,Huuummm ,,,
Huuummm,Alpha,교촌 후,1,0.00143%,Huuummm ,,,
Hy,Alpha,교촌 후,1,0.00143%,Hy ,,,
Hy,Alpha,교촌 후,1,0.00143%,Hy ,,,
Hyppolite,Alpha,교촌 후,1,0.00143%,Hyppolite ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,3,0.00143%,I I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,13,0.00143%,I I I I I I I I I I I I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,4,0.00143%,I I I I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,3,0.00143%,I I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,3,0.00143%,I I I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,3,0.00143%,I I I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,3,0.00143%,I I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,3,0.00143%,I I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,3,0.00143%,I I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,5,0.00143%,I I I I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,3,0.00143%,I I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,13,0.00143%,I I I I I I I I I I I I I ,,,
I,Alpha,교촌 후,4,0.00143%,I I I I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,3,0.00143%,I I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,2,0.00143%,I I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
I,Alpha,교촌 후,1,0.00143%,I ,,,
